DYADID,Person,PID,Day,DayOfWeek,TIME,GENDER,GenderS,AConflict,PConflict,AconflictC,PconflictC,CAAvoid,CPAvoid,woman,man,ASATISF,PSATISF,AsatisfC,PsatisfC,AconflictC_mean,PconflictC_mean,AconflictCC,PconflictCC
92,1,921,3,7,-4.5,1,Man,1,2,-0.99,0.01,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,0.357142857
92,1,921,4,1,-3.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,5,2,-2.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,6,3,-1.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,7,4,-0.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,8,5,0.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,9,6,1.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,10,7,2.5,1,Man,1,2,-0.99,0.01,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,0.357142857
92,1,921,11,1,3.5,1,Man,1,2,-0.99,0.01,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,0.357142857
92,1,921,12,2,4.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,1,921,13,3,5.5,1,Man,3,1,1.01,-0.99,-2.012742718,-0.887742718,0,1,7,6.25,0.675651314,-0.074348686,-0.847142857,-0.347142857,1.857142857,-0.642857143
92,1,921,14,4,6.5,1,Man,1,1,-0.99,-0.99,-2.012742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,-0.847142857,-0.347142857,-0.142857143,-0.642857143
92,2,922,1,5,-6.5,-1,Woman,7,1,5.01,-0.99,-0.887742718,-2.012742718,1,0,6,6.75,-0.324348686,0.425651314,-0.347142857,-0.847142857,5.357142857,-0.142857143
92,2,922,2,6,-5.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,6.5,7,0.175651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,3,7,-4.5,-1,Woman,2,1,0.01,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,0.357142857,-0.142857143
92,2,922,4,1,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,5,2,-2.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,6,3,-1.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,7,4,-0.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,8,5,0.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,9,6,1.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,10,7,2.5,-1,Woman,2,1,0.01,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,0.357142857,-0.142857143
92,2,922,11,1,3.5,-1,Woman,2,1,0.01,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,0.357142857,-0.142857143
92,2,922,12,2,4.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
92,2,922,13,3,5.5,-1,Woman,1,3,-0.99,1.01,-0.887742718,-2.012742718,1,0,6.25,7,-0.074348686,0.675651314,-0.347142857,-0.847142857,-0.642857143,1.857142857
92,2,922,14,4,6.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-2.012742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,-0.847142857,-0.642857143,-0.142857143
93,1,931,1,5,-6.5,1,Man,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,5.75,7,-0.574348686,0.675651314,-0.275714286,1.367142857,-0.714285714,-1.357142857
93,1,931,2,6,-5.5,1,Man,5,6,3.01,4.01,0.862257282,0.112257282,0,1,7,6,0.675651314,-0.324348686,-0.275714286,1.367142857,3.285714286,2.642857143
93,1,931,3,7,-4.5,1,Man,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,6,6.75,-0.324348686,0.425651314,-0.275714286,1.367142857,-0.714285714,-1.357142857
93,1,931,4,1,-3.5,1,Man,2,5,0.01,3.01,0.862257282,0.112257282,0,1,5,6,-1.324348686,-0.324348686,-0.275714286,1.367142857,0.285714286,1.642857143
93,1,931,5,2,-2.5,1,Man,1,3,-0.99,1.01,0.862257282,0.112257282,0,1,6,7,-0.324348686,0.675651314,-0.275714286,1.367142857,-0.714285714,-0.357142857
93,1,931,6,3,-1.5,1,Man,1,1,-0.99,-0.99,0.862257282,0.112257282,0,1,6.5,6.5,0.175651314,0.175651314,-0.275714286,1.367142857,-0.714285714,-2.357142857
93,1,931,7,4,-0.5,1,Man,2,7,0.01,5.01,0.862257282,0.112257282,0,1,5,6,-1.324348686,-0.324348686,-0.275714286,1.367142857,0.285714286,3.642857143
93,1,931,8,5,0.5,1,Man,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,7,7,0.675651314,0.675651314,-0.275714286,1.367142857,-0.714285714,-1.357142857
93,1,931,9,6,1.5,1,Man,1,1,-0.99,-0.99,0.862257282,0.112257282,0,1,6.25,6.75,-0.074348686,0.425651314,-0.275714286,1.367142857,-0.714285714,-2.357142857
93,1,931,10,7,2.5,1,Man,1,3,-0.99,1.01,0.862257282,0.112257282,0,1,5.5,6.5,-0.824348686,0.175651314,-0.275714286,1.367142857,-0.714285714,-0.357142857
93,1,931,11,1,3.5,1,Man,4,7,2.01,5.01,0.862257282,0.112257282,0,1,5.25,5,-1.074348686,-1.324348686,-0.275714286,1.367142857,2.285714286,3.642857143
93,1,931,12,2,4.5,1,Man,1,1,-0.99,-0.99,0.862257282,0.112257282,0,1,7,7,0.675651314,0.675651314,-0.275714286,1.367142857,-0.714285714,-2.357142857
93,1,931,13,3,5.5,1,Man,2,5,0.01,3.01,0.862257282,0.112257282,0,1,6.25,5,-0.074348686,-1.324348686,-0.275714286,1.367142857,0.285714286,1.642857143
93,1,931,14,4,6.5,1,Man,1,2,-0.99,0.01,0.862257282,0.112257282,0,1,6.75,6.5,0.425651314,0.175651314,-0.275714286,1.367142857,-0.714285714,-1.357142857
93,2,932,1,5,-6.5,-1,Woman,2,1,0.01,-0.99,0.112257282,0.862257282,1,0,7,5.75,0.675651314,-0.574348686,1.367142857,-0.275714286,-1.357142857,-0.714285714
93,2,932,2,6,-5.5,-1,Woman,6,5,4.01,3.01,0.112257282,0.862257282,1,0,6,7,-0.324348686,0.675651314,1.367142857,-0.275714286,2.642857143,3.285714286
93,2,932,3,7,-4.5,-1,Woman,2,1,0.01,-0.99,0.112257282,0.862257282,1,0,6.75,6,0.425651314,-0.324348686,1.367142857,-0.275714286,-1.357142857,-0.714285714
93,2,932,4,1,-3.5,-1,Woman,5,2,3.01,0.01,0.112257282,0.862257282,1,0,6,5,-0.324348686,-1.324348686,1.367142857,-0.275714286,1.642857143,0.285714286
93,2,932,5,2,-2.5,-1,Woman,3,1,1.01,-0.99,0.112257282,0.862257282,1,0,7,6,0.675651314,-0.324348686,1.367142857,-0.275714286,-0.357142857,-0.714285714
93,2,932,6,3,-1.5,-1,Woman,1,1,-0.99,-0.99,0.112257282,0.862257282,1,0,6.5,6.5,0.175651314,0.175651314,1.367142857,-0.275714286,-2.357142857,-0.714285714
93,2,932,7,4,-0.5,-1,Woman,7,2,5.01,0.01,0.112257282,0.862257282,1,0,6,5,-0.324348686,-1.324348686,1.367142857,-0.275714286,3.642857143,0.285714286
93,2,932,8,5,0.5,-1,Woman,2,1,0.01,-0.99,0.112257282,0.862257282,1,0,7,7,0.675651314,0.675651314,1.367142857,-0.275714286,-1.357142857,-0.714285714
93,2,932,9,6,1.5,-1,Woman,1,1,-0.99,-0.99,0.112257282,0.862257282,1,0,6.75,6.25,0.425651314,-0.074348686,1.367142857,-0.275714286,-2.357142857,-0.714285714
93,2,932,10,7,2.5,-1,Woman,3,1,1.01,-0.99,0.112257282,0.862257282,1,0,6.5,5.5,0.175651314,-0.824348686,1.367142857,-0.275714286,-0.357142857,-0.714285714
93,2,932,11,1,3.5,-1,Woman,7,4,5.01,2.01,0.112257282,0.862257282,1,0,5,5.25,-1.324348686,-1.074348686,1.367142857,-0.275714286,3.642857143,2.285714286
93,2,932,12,2,4.5,-1,Woman,1,1,-0.99,-0.99,0.112257282,0.862257282,1,0,7,7,0.675651314,0.675651314,1.367142857,-0.275714286,-2.357142857,-0.714285714
93,2,932,13,3,5.5,-1,Woman,5,2,3.01,0.01,0.112257282,0.862257282,1,0,5,6.25,-1.324348686,-0.074348686,1.367142857,-0.275714286,1.642857143,0.285714286
93,2,932,14,4,6.5,-1,Woman,2,1,0.01,-0.99,0.112257282,0.862257282,1,0,6.5,6.75,0.175651314,0.425651314,1.367142857,-0.275714286,-1.357142857,-0.714285714
94,1,941,1,5,-6.5,1,Man,1,5,-0.99,3.01,0.737257282,0.612257282,0,1,6.25,5.5,-0.074348686,-0.824348686,0.367142857,0.224285714,-1.357142857,2.785714286
94,1,941,2,6,-5.5,1,Man,2,2,0.01,0.01,0.737257282,0.612257282,0,1,7,7,0.675651314,0.675651314,0.367142857,0.224285714,-0.357142857,-0.214285714
94,1,941,3,7,-4.5,1,Man,3,2,1.01,0.01,0.737257282,0.612257282,0,1,6.5,6.75,0.175651314,0.425651314,0.367142857,0.224285714,0.642857143,-0.214285714
94,1,941,4,1,-3.5,1,Man,2,2,0.01,0.01,0.737257282,0.612257282,0,1,6,5.75,-0.324348686,-0.574348686,0.367142857,0.224285714,-0.357142857,-0.214285714
94,1,941,5,2,-2.5,1,Man,2,2,0.01,0.01,0.737257282,0.612257282,0,1,6.25,6.75,-0.074348686,0.425651314,0.367142857,0.224285714,-0.357142857,-0.214285714
94,1,941,6,5,-1.5,1,Man,7,2,5.01,0.01,0.737257282,0.612257282,0,1,4.25,6.5,-2.074348686,0.175651314,0.367142857,0.224285714,4.642857143,-0.214285714
94,1,941,7,6,-0.5,1,Man,2,3,0.01,1.01,0.737257282,0.612257282,0,1,5.25,6.5,-1.074348686,0.175651314,0.367142857,0.224285714,-0.357142857,0.785714286
94,1,941,8,7,0.5,1,Man,1,1,-0.99,-0.99,0.737257282,0.612257282,0,1,6.5,6.25,0.175651314,-0.074348686,0.367142857,0.224285714,-1.357142857,-1.214285714
94,1,941,9,1,1.5,1,Man,2,1,0.01,-0.99,0.737257282,0.612257282,0,1,6,6.25,-0.324348686,-0.074348686,0.367142857,0.224285714,-0.357142857,-1.214285714
94,1,941,10,2,2.5,1,Man,1,2,-0.99,0.01,0.737257282,0.612257282,0,1,6.25,6.25,-0.074348686,-0.074348686,0.367142857,0.224285714,-1.357142857,-0.214285714
94,1,941,11,3,3.5,1,Man,2,3,0.01,1.01,0.737257282,0.612257282,0,1,5.5,6.5,-0.824348686,0.175651314,0.367142857,0.224285714,-0.357142857,0.785714286
94,1,941,12,4,4.5,1,Man,2,3,0.01,1.01,0.737257282,0.612257282,0,1,7,7,0.675651314,0.675651314,0.367142857,0.224285714,-0.357142857,0.785714286
94,1,941,13,5,5.5,1,Man,2,2,0.01,0.01,0.737257282,0.612257282,0,1,6.75,6.5,0.425651314,0.175651314,0.367142857,0.224285714,-0.357142857,-0.214285714
94,1,941,14,6,6.5,1,Man,4,1,2.01,-0.99,0.737257282,0.612257282,0,1,5.5,6,-0.824348686,-0.324348686,0.367142857,0.224285714,1.642857143,-1.214285714
94,2,942,1,5,-6.5,-1,Woman,5,1,3.01,-0.99,0.612257282,0.737257282,1,0,5.5,6.25,-0.824348686,-0.074348686,0.224285714,0.367142857,2.785714286,-1.357142857
94,2,942,2,6,-5.5,-1,Woman,2,2,0.01,0.01,0.612257282,0.737257282,1,0,7,7,0.675651314,0.675651314,0.224285714,0.367142857,-0.214285714,-0.357142857
94,2,942,3,7,-4.5,-1,Woman,2,3,0.01,1.01,0.612257282,0.737257282,1,0,6.75,6.5,0.425651314,0.175651314,0.224285714,0.367142857,-0.214285714,0.642857143
94,2,942,4,1,-3.5,-1,Woman,2,2,0.01,0.01,0.612257282,0.737257282,1,0,5.75,6,-0.574348686,-0.324348686,0.224285714,0.367142857,-0.214285714,-0.357142857
94,2,942,5,2,-2.5,-1,Woman,2,2,0.01,0.01,0.612257282,0.737257282,1,0,6.75,6.25,0.425651314,-0.074348686,0.224285714,0.367142857,-0.214285714,-0.357142857
94,2,942,6,5,-1.5,-1,Woman,2,7,0.01,5.01,0.612257282,0.737257282,1,0,6.5,4.25,0.175651314,-2.074348686,0.224285714,0.367142857,-0.214285714,4.642857143
94,2,942,7,6,-0.5,-1,Woman,3,2,1.01,0.01,0.612257282,0.737257282,1,0,6.5,5.25,0.175651314,-1.074348686,0.224285714,0.367142857,0.785714286,-0.357142857
94,2,942,8,7,0.5,-1,Woman,1,1,-0.99,-0.99,0.612257282,0.737257282,1,0,6.25,6.5,-0.074348686,0.175651314,0.224285714,0.367142857,-1.214285714,-1.357142857
94,2,942,9,1,1.5,-1,Woman,1,2,-0.99,0.01,0.612257282,0.737257282,1,0,6.25,6,-0.074348686,-0.324348686,0.224285714,0.367142857,-1.214285714,-0.357142857
94,2,942,10,2,2.5,-1,Woman,2,1,0.01,-0.99,0.612257282,0.737257282,1,0,6.25,6.25,-0.074348686,-0.074348686,0.224285714,0.367142857,-0.214285714,-1.357142857
94,2,942,11,3,3.5,-1,Woman,3,2,1.01,0.01,0.612257282,0.737257282,1,0,6.5,5.5,0.175651314,-0.824348686,0.224285714,0.367142857,0.785714286,-0.357142857
94,2,942,12,4,4.5,-1,Woman,3,2,1.01,0.01,0.612257282,0.737257282,1,0,7,7,0.675651314,0.675651314,0.224285714,0.367142857,0.785714286,-0.357142857
94,2,942,13,5,5.5,-1,Woman,2,2,0.01,0.01,0.612257282,0.737257282,1,0,6.5,6.75,0.175651314,0.425651314,0.224285714,0.367142857,-0.214285714,-0.357142857
94,2,942,14,6,6.5,-1,Woman,1,4,-0.99,2.01,0.612257282,0.737257282,1,0,6,5.5,-0.324348686,-0.824348686,0.224285714,0.367142857,-1.214285714,1.642857143
95,1,951,1,1,-6.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,7,7,0.675651314,0.675651314,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,2,2,-5.5,1,Man,3,1,1.01,-0.99,-0.762742718,-0.637742718,0,1,5.75,6,-0.574348686,-0.324348686,-0.561428571,-0.132857143,1.571428571,-0.857142857
95,1,951,3,3,-4.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,7,6,0.675651314,-0.324348686,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,4,4,-3.5,1,Man,1,2,-0.99,0.01,-0.762742718,-0.637742718,0,1,7,6,0.675651314,-0.324348686,-0.561428571,-0.132857143,-0.428571429,0.142857143
95,1,951,5,5,-2.5,1,Man,1,3,-0.99,1.01,-0.762742718,-0.637742718,0,1,6.75,5.25,0.425651314,-1.074348686,-0.561428571,-0.132857143,-0.428571429,1.142857143
95,1,951,6,6,-1.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,7,5.75,0.675651314,-0.574348686,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,7,7,-0.5,1,Man,5,7,3.01,5.01,-0.762742718,-0.637742718,0,1,5.5,5,-0.824348686,-1.324348686,-0.561428571,-0.132857143,3.571428571,5.142857143
95,1,951,8,1,0.5,1,Man,1,2,-0.99,0.01,-0.762742718,-0.637742718,0,1,7,7,0.675651314,0.675651314,-0.561428571,-0.132857143,-0.428571429,0.142857143
95,1,951,9,2,1.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,7,7,0.675651314,0.675651314,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,10,3,2.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,6,6,-0.324348686,-0.324348686,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,11,4,3.5,1,Man,1,3,-0.99,1.01,-0.762742718,-0.637742718,0,1,7,6,0.675651314,-0.324348686,-0.561428571,-0.132857143,-0.428571429,1.142857143
95,1,951,12,5,4.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,5.25,7,-1.074348686,0.675651314,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,13,6,5.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,6.75,6,0.425651314,-0.324348686,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,1,951,14,7,6.5,1,Man,1,1,-0.99,-0.99,-0.762742718,-0.637742718,0,1,5.5,6,-0.824348686,-0.324348686,-0.561428571,-0.132857143,-0.428571429,-0.857142857
95,2,952,1,1,-6.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,7,7,0.675651314,0.675651314,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,2,2,-5.5,-1,Woman,1,3,-0.99,1.01,-0.637742718,-0.762742718,1,0,6,5.75,-0.324348686,-0.574348686,-0.132857143,-0.561428571,-0.857142857,1.571428571
95,2,952,3,3,-4.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,6,7,-0.324348686,0.675651314,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,4,4,-3.5,-1,Woman,2,1,0.01,-0.99,-0.637742718,-0.762742718,1,0,6,7,-0.324348686,0.675651314,-0.132857143,-0.561428571,0.142857143,-0.428571429
95,2,952,5,5,-2.5,-1,Woman,3,1,1.01,-0.99,-0.637742718,-0.762742718,1,0,5.25,6.75,-1.074348686,0.425651314,-0.132857143,-0.561428571,1.142857143,-0.428571429
95,2,952,6,6,-1.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,5.75,7,-0.574348686,0.675651314,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,7,7,-0.5,-1,Woman,7,5,5.01,3.01,-0.637742718,-0.762742718,1,0,5,5.5,-1.324348686,-0.824348686,-0.132857143,-0.561428571,5.142857143,3.571428571
95,2,952,8,1,0.5,-1,Woman,2,1,0.01,-0.99,-0.637742718,-0.762742718,1,0,7,7,0.675651314,0.675651314,-0.132857143,-0.561428571,0.142857143,-0.428571429
95,2,952,9,2,1.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,7,7,0.675651314,0.675651314,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,10,3,2.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,6,6,-0.324348686,-0.324348686,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,11,4,3.5,-1,Woman,3,1,1.01,-0.99,-0.637742718,-0.762742718,1,0,6,7,-0.324348686,0.675651314,-0.132857143,-0.561428571,1.142857143,-0.428571429
95,2,952,12,5,4.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,7,5.25,0.675651314,-1.074348686,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,13,6,5.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,6,6.75,-0.324348686,0.425651314,-0.132857143,-0.561428571,-0.857142857,-0.428571429
95,2,952,14,7,6.5,-1,Woman,1,1,-0.99,-0.99,-0.637742718,-0.762742718,1,0,6,5.5,-0.324348686,-0.824348686,-0.132857143,-0.561428571,-0.857142857,-0.428571429
96,1,961,1,1,-6.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,2,2,-5.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,5.5,6.5,-0.824348686,0.175651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,3,3,-4.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,5.5,5.5,-0.824348686,-0.824348686,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,4,4,-3.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,5,5,-2.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,6,6,-1.5,1,Man,4,5,2.01,3.01,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,2.461538462,3.714285714
96,1,961,7,7,-0.5,1,Man, ,1, ,-0.99,-1.512742718,-0.137742718,0,1,7,6.5,0.675651314,0.175651314,-0.451538462,-0.704285714, ,-0.285714286
96,1,961,8,1,0.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,9,2,1.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,10,3,2.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,11,4,3.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,12,5,4.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,1,961,13,6,5.5,1,Man,5,1,3.01,-0.99,-1.512742718,-0.137742718,0,1,6.5,7,0.175651314,0.675651314,-0.451538462,-0.704285714,3.461538462,-0.285714286
96,1,961,14,7,6.5,1,Man,1,1,-0.99,-0.99,-1.512742718,-0.137742718,0,1,7,7,0.675651314,0.675651314,-0.451538462,-0.704285714,-0.538461538,-0.285714286
96,2,962,1,1,-6.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,6.25,0.675651314,-0.074348686,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,2,2,-5.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,6.5,5.5,0.175651314,-0.824348686,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,3,3,-4.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,5.5,5.5,-0.824348686,-0.824348686,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,4,4,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,5,5,-2.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,6,6,-1.5,-1,Woman,5,4,3.01,2.01,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,3.714285714,2.461538462
96,2,962,7,7,-0.5,-1,Woman,1, ,-0.99, ,-0.137742718,-1.512742718,1,0,6.5,7,0.175651314,0.675651314,-0.704285714,-0.451538462,-0.285714286, 
96,2,962,8,1,0.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,9,2,1.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,10,3,2.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,11,4,3.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,12,5,4.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
96,2,962,13,6,5.5,-1,Woman,1,5,-0.99,3.01,-0.137742718,-1.512742718,1,0,7,6.5,0.675651314,0.175651314,-0.704285714,-0.451538462,-0.285714286,3.461538462
96,2,962,14,7,6.5,-1,Woman,1,1,-0.99,-0.99,-0.137742718,-1.512742718,1,0,7,7,0.675651314,0.675651314,-0.704285714,-0.451538462,-0.285714286,-0.538461538
98,1,981,1,1,-6.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.262742718,0,1,6,7,-0.324348686,0.675651314,-0.418571429,0.367142857,-0.571428571,-1.357142857
98,1,981,2,2,-5.5,1,Man,1,3,-0.99,1.01,1.737257282,-0.262742718,0,1,4.5,5,-1.824348686,-1.324348686,-0.418571429,0.367142857,-0.571428571,0.642857143
98,1,981,3,3,-4.5,1,Man,1,2,-0.99,0.01,1.737257282,-0.262742718,0,1,5.75,5.25,-0.574348686,-1.074348686,-0.418571429,0.367142857,-0.571428571,-0.357142857
98,1,981,4,4,-3.5,1,Man,2,5,0.01,3.01,1.737257282,-0.262742718,0,1,4.75,4.5,-1.574348686,-1.824348686,-0.418571429,0.367142857,0.428571429,2.642857143
98,1,981,5,5,-2.5,1,Man,1,5,-0.99,3.01,1.737257282,-0.262742718,0,1,3.75,4.5,-2.574348686,-1.824348686,-0.418571429,0.367142857,-0.571428571,2.642857143
98,1,981,6,6,-1.5,1,Man,1,1,-0.99,-0.99,1.737257282,-0.262742718,0,1,4.25,6,-2.074348686,-0.324348686,-0.418571429,0.367142857,-0.571428571,-1.357142857
